	Sample.id	Blautia	Bacteroides	Escherichia.Shigella	Streptococcus	Faecalibacterium	Clostridium.sensu.stricto.1	Ruminococcus.torques.group	Parabacteroides	Roseburia	Lachnoclostridium	Phascolarctobacterium	Ruminiclostridium.5	Romboutsia	Alistipes	Butyricicoccus	Subdoligranulum	Dorea	Eubacterium.coprostanoligenes.group	Ruminococcaceae.UCG.002	Ruminococcaceae.UCG.013	Eubacterium.hallii.group	Lachnospiraceae.NK4A136.group	Fusicatenibacter	Lachnospira	Ruminococcus.2	Collinsella	Agathobacter	Ruminococcus.1	Anaerostipes	Christensenellaceae.R.7.group	Erysipelotrichaceae.UCG.003	Eubacterium.eligens.group	Klebsiella	Desulfovibrio	Family.XIII.AD3011.group	Bilophila	Ruminococcaceae.UCG.005	Ruminococcaceae.NK4A214.group	Odoribacter	Coprococcus.3	Bifidobacterium	Ruminococcaceae.UCG.004	Sutterella	Prevotella.9	Eubacterium.ventriosum.group	Butyricimonas	Lactobacillus	Ruminiclostridium.9	Intestinibacter	Fusobacterium	Ruminococcus.gnavus.group	Veillonella	Lachnospiraceae.ND3007.group	Turicibacter	Coprococcus.1	Ruminococcaceae.UCG.014	Enterobacter	Ruminococcaceae.UCG.003	Holdemania	Flavonifractor	Oscillibacter	Marvinbryantia	Lachnospiraceae.UCG.006	Lachnospiraceae.UCG.010	Haemophilus	Actinomyces	Ruminococcus.gauvreauii.group	Terrisporobacter	Eubacterium.brachy.group	Coprococcus.2	Parasutterella	Lachnospiraceae.CAG.56	Family.XIII.UCG.001	Negativibacillus	Akkermansia	Slackia	Erysipelatoclostridium	Clostridium.innocuum.group	Barnesiella	Ruminococcaceae.UCG.010	Holdemanella	Enterococcus	Hungatella	Eubacterium.ruminantium.group	Rothia	Eggerthella	Lachnospiraceae.FCS020.group	Methanobrevibacter	Weissella	Peptococcus	Granulicatella	Tyzzerella.4	Eisenbergiella	Ruminococcaceae.GCA.900066225	Gemella	Prevotella.2	Megamonas	Intestinimonas	Ruminiclostridium.6	Dialister	Anaerotruncus	Lactococcus	Lachnospiraceae.UCG.001	Eubacterium	Candidatus.Soleaferrea	Rhodococcus	Megasphaera	Adlercreutzia	Paraprevotella	Faecalitalea	Lachnospiraceae.GCA.900066575	Cloacibacillus	Eubacterium.xylanophilum.group	Fournierella	Defluviitaleaceae.UCG.011	Staphylococcus	Eubacterium.nodatum.group	Lachnospiraceae.NC2004.group	Alloprevotella	Lachnospiraceae.UCG.004	Mailhella	Allisonella	Catabacter	Moryella	Paeniclostridium	Victivallis	Sellimonas	Raoultibacter	Mogibacterium	Lachnospiraceae.UCG.003	Acinetobacter	Pyramidobacter	Enterorhabdus	Solobacterium	Cellulosilyticum	Olsenella	Epulopiscium	Prevotellaceae.NK3B31.group	Phocea	Senegalimassilia	Parvimonas	Acidaminococcus	Citrobacter	Synergistes	Coprobacillus	Tyzzerella	Corynebacterium.1	Ezakiella	Porphyromonas	Howardella	Atopobium	Ruminococcaceae.CAG.352	Ruminococcaceae.UCG.009	Lachnospiraceae.UCG.008	Eubacterium.fissicatena.group	Peptostreptococcus	Comamonas	Hydrogenoanaerobacterium	Prevotellaceae.UCG.001	Eubacterium.oxidoreducens.group	Bacillus	Oribacterium	Coprobacter	Campylobacter	Pseudomonas	Methanosphaera	Tyzzerella.3	Kluyvera	Oscillospira	Corynebacterium	Prevotella.7	Mitsuokella	Dielma	Prevotella	Prevotellaceae.Ga6A1.group	Angelakisella	Leuconostoc	Oxalobacter	Succinivibrio	Anaerofustis	Shuttleworthia	Peptoniphilus	Sanguibacteroides	Faecalicoccus	Cetobacterium	Catenibacterium	Gordonibacter	Pygmaiobacter	Ruminiclostridium	Enorma	Clostridium.sensu.stricto.13	Chryseobacterium	Ruminococcaceae.UCG.008	Neisseria	Prevotellaceae.UCG.003	Acetanaerobacterium	Peptoclostridium	Anaerococcus	Enhydrobacter	Proteus	Paraclostridium	Anaerofilum	Harryflintia	Sarcina	Cutibacterium	chao1	pielou_e	shannon	LogFB	Group
450	66-85_134	0.04483768	0.3422033	0.021873337	0.000718467	0.125625333	0.001064396	0.0236562	0.018174561	0.161734965	0.01830761	0.025119745	0.000665247	0	0.007078233	0.000824907	0.003113358	0	0.025758382	0	0.002847259	0.002075572	0	0	0.024135178	0	0	0	0	0.000771687	0	0.003512507	0.018227781	0.006386376	0.000266099	0	0.004044705	0	0.000292709	0.003672166	0	0	0.002794039	0.017775412	0	0	0	0.000399148	0.002368281	0	0.021633848	0.012213944	7.98E-05	0	0.000585418	0	0	0	0	0.000212879	0.006971794	0.000186269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003006919	0	0	0	0	0.000665247	0	0	0.000505588	0	0	0.000186269	0.000186269	0	0	0	0	0	0	0	0	0	0	0.000186269	0	0	5.32E-05	0	0	0	0	0	0	0	0.000478978	0	0	0	0	0.00010644	5.32E-05	0	0	0	0	0	0	0	0.000133049	0.004337414	0	0	0	0	0	0	0	0	7.98E-05	0	0	0	0	0	0.005481639	0	0	0	0.001942523	0	0	0	0	0	0	7.98E-05	0	0	0	0	0.000159659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-05	0	0	0	0	0	0	0	0	0	172.875	0.725295829	5.380137491	1.31718269	20-85
452	66-85_154	0.0064298	0.057053159	0.173846107	0.019319588	0.030911341	0.00153953	0.005252513	0.008090078	0.080025357	0.000332055	0.007576901	0.000362242	0	0.001750838	0.002173454	0.017719685	0.004467655	0.104054095	0.06885622	0.000724485	0.000452803	0.026715368	0.002958312	0.001509343	0.02535696	0.000965979	0.055483443	0.010746521	0	0.010806895	0.003531862	0.005705316	0.000935793	0.002716817	0.000754671	0	0.015455671	0.016089595	0.000332055	0.005946811	0.000362242	0	9.06E-05	0.041446554	0.000301869	0.000120747	0.00153953	0	0	0.000452803	0.000724485	0.002384762	0.000271682	0	0.001237661	0.008150451	0.002294201	0.006761856	0.000271682	0	0.000150934	0	0	0.000845232	0	0	0.000543363	0	9.06E-05	0.012346424	0	0.001599903	0.001388595	0	0.004467655	0.000784858	0	0	0	0.009931476	0.014580252	0	0	0.005312887	0.000392429	0	0.000301869	0.003411115	0	0.000362242	0.000513177	0	0	0.000392429	0.000150934	0.015636792	0	0.001267848	0.000332055	0	0.000120747	0	0.000181121	0	0	0.00048299	0.000875419	0	0	0	0	0	0.000392429	0	0	0	0.000362242	0	0.008090078	0	0	0.000543363	0	0.000664111	0	0	0	0	0	0	0	0	0.002354575	0.000754671	0	0	0	0	0	0	0.000150934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241495	0.000120747	0	0	0	0	0	0	0	0	0	0	0	0	0.004467655	0	0	0	0	0	0.000241495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.05	0.748999234	6.198810837	2.414550313	20-85
453	66-85_153	0.01529505	0.065692928	0.354438665	0.011299046	0.116400841	0.005890661	0.165282993	0.002101347	0.005683971	0.000482276	0.000275586	0.000551173	0	0.008198698	0.002342485	0.105756313	0.003444831	0.00754418	0.002618072	0.000172242	0.00062007	0.007061904	0.005236143	0	0.006993007	0	0.004443832	0.006786317	0.001171243	0.00509835	0.005339488	0.000516725	0.001240139	0	0.002308037	0	0.009611079	0.000103345	0.000378931	0.014985015	0.003444831	0.000723415	0	0.001171243	0	0.000964553	0	0	0	0	0.000654518	0.00203245	0	0	0.000964553	0.006545179	0	0.000723415	0.000378931	0	0	0	0	0.000344483	0	0	0.000482276	0	0	0.003238141	0	0.000654518	0	0	0.001619071	0	0	0	0.012470288	0.000378931	0	0.00020669	0	0	0	0	0	0	0.000930104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241138	0	0	0	0	0	0	0.000310035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001240139	0	145	0.60551926	4.347573238	2.796511939	20-85
454	66-85_152	0.001938222	0.075786943	0.091734341	0.026619888	0.000196276	0.302338134	0.000564293	0.00066243	0	0.000711499	0	0	0.345175299	0	0	0.000343482	0	0.002845997	0.00066243	0	0	0	0	0.000932309	0.006280821	0.000368017	0.000466155	0.000466155	0	0.000588827	0.00044162	0	0.035354155	0	0	0.000122672	0.000760568	0	0	0	0	0	0	0	0	0	0.000809637	0	0	0	0.002060895	0.006378959	0	0.000294414	0	0.001251257	0.002821463	0	0	0	0	0	0	0	0.002845997	0.001324861	0	0	0	0.002772394	0	0	0	0	0.001422999	0	0.001030447	0	4.91E-05	4.91E-05	0	0.000736034	0	0	0.000269879	0	0	0.000318948	0	0	0.001128585	0.00022081	0	0	0.000318948	0	0.02041267	0	0	0	0	0.000171741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122672	0	0	0	0	0	0	9.81E-05	0	0.002232636	0	0	0	0	0.000122672	0	0	0.001104051	0	0	0	0	0	0	0	0	0	0	0.000147207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008783336	0	0	0	0	0	141.25	0.532250709	3.800031268	3.400052365	20-85
455	66-85_133	0.173023089	0.003338727	0.001900506	0.012661479	0.049952487	0.11467242	0.032822251	7.70E-05	0.002337109	0.019570075	0.022266739	0.00010273	0.042067956	0	0	0.024167245	0.017541156	0.000487968	0.000179778	5.14E-05	0.001463903	0.002054601	0.007987261	0.015974523	0.000385238	0.013534684	0.002748029	0.002850759	0.002722346	0.00511082	0.001489586	0.001155713	0.097619231	0.051544803	0.000642063	0	0.00010273	0	0.00010273	0.004263297	0.00061638	0	0	0.020160773	0	0	0.000462285	0	0.003287362	0	0	0.00020546	0.000590698	0.001772093	0.004828312	0	0.015075635	0.00010273	0.00061638	0	0	0.004776947	0	0	0	0	0.00562447	0.029663302	0.001078666	0.002362791	0.000770475	0.000873205	0	0	0.0057272	0.001207078	0	0	0	0	0.080514678	0	0	0.000693428	0.000154095	0	0.001515268	0.000256825	0.021265121	0.00991345	0.000231143	0	0.000359555	0	0.000385238	0.001951871	0	0	0	0	0	0.000128413	0.000231143	0.00020546	0	0	0	0.000154095	0	0	0.000359555	0.000539333	0	0	0	0	0	0	0.000179778	0	0	0	0	0.000436603	0.00030819	0.000256825	0	0	0.000487968	0	0	0	0.000590698	0	0	0.00010273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020546	0	0	0	0	0	0	0	0	0	0	0	0.003621234	0	0.000487968	0	0.000282508	0	0	0	0	0	0	0.000231143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667745	0	0	7.70E-05	0	0	220.25	0.783378022	6.090597309	4.903557452	20-85
456	66-85_151	0.002826674	0.150841578	0.162308878	0.000931517	0.0199152	0.008833355	0.050494668	0.00921881	0.01320185	0.002505461	0.005524862	0.000353334	0	0.000963639	0	0.003533342	0.000867275	0.03684312	0.055344983	0.000610305	0.00025697	0	0.000385455	0.003950919	0.027431582	0.001156366	0.002858795	0.006070924	0.000417577	0.077829886	0.001316973	0.01194912	0.000899396	0.001863035	0.003404857	0	0.048278299	0.017024284	0.000899396	0.000610305	0.002184248	0.000160606	0.000321213	0.00224849	0.002184248	0.000224849	0.000803032	0	0	0	0.000610305	0	0	0	9.64E-05	0.079403829	0	0.00273031	0	0	0.001060003	0.000160606	0.001156366	0.001220609	0	0	0	0	0	0.010278813	0	0	0.000513941	0	0.059360144	0	0	0	0	0.004015161	0.001092124	0.00025697	0.000417577	0.000513941	0	0	0	0.009668508	6.42E-05	0	0	0	0	0.000224849	0	0.007163048	0	0.00073879	0.001702428	0	0	0	0	0	0.003597584	0.000321213	0	0	0	0	0	0	0	0.000224849	0	0	0	0	0	0	0.000770911	0	0	0	0	0	0	0	0	0	0.000353334	0.000449698	0.000353334	0	0	0	0	0	0	0	0	0.000706668	0	0	0	0.000321213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160606	0	0.000160606	0	0	0	0	0	0	0	0.000128485	0.009636387	0	0	0	0	0	0	0.00025697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.1538462	0.745815963	6.104410687	1.996683317	20-85
457	66-85_132	0.20848024	0.033413988	0.012904713	0.031800899	0.021638438	0.102362023	0	0.012697315	0.015554787	0.009079387	0.015393479	0.001198295	0.045604332	0.001935707	0.005161885	0.025325498	0.014218228	0.006890195	0.015462611	0.003594884	0.027606867	0.005945385	0.002949649	0.000806545	0.045466068	0.003664017	0.000691324	0.001935707	0.001036986	0.008756769	0.001175251	0.002073972	0.01679917	0.011038138	0.000875677	0.001221339	0.002166148	0.010623344	0.000714368	0.00675193	0.002880516	0.013181242	0.000115221	0.029335177	0.000322618	0.001036986	9.22E-05	0	0	0	0.000345662	0	0.000138265	0.000414794	0.010692476	0.058532089	0.000414794	0	0.000322618	0	0	0.002995737	0.000437838	0.000414794	0	0.000207397	0	0.000599147	0	0.000207397	0.000760456	0.002765296	0.00027653	0.001244383	0.000691324	0	0	0	9.22E-05	0	0.008941122	0	0	0.004170987	6.91E-05	0	0.000253485	0.003110957	0	0.009770711	0	0.000322618	0	0	0	0	0	0	0.001106118	0.026708146	0	0	0	0.000115221	0	0	0	0	0	0	0	0.000322618	0	0	0	0	0	0	0.00066828	0	0.000207397	0.000576103	0	0.000115221	0	0	0.003410531	6.91E-05	0	0	0	0	0	0	0.000161309	0	0	0	0.000230441	0	0	0	0	0.000184353	0	0	0.000138265	0	0	0	0	4.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483927	0	6.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	327.25	0.743005702	6.199859439	3.378982028	20-85
459	66-85_175	0.009586859	0.004285243	0.299445116	0.066283925	0.035188441	0.048318866	0.009614328	0.000219756	0.029914295	0	0	0.001620701	0.000384573	0.000329634	0.000412043	0.010795517	0.012361279	0.040132952	0.005356554	0.003021646	0.000384573	0.001043841	0.000906494	0	0.063482035	0.002279969	0.018157345	0.00557631	0	0.009119877	0.003845731	0	0.022277772	0	0.000631799	0	0.007444237	0.003021646	0	0.00277442	0.001043841	0.000604329	0	0.000357104	0.001785518	0.000109878	0.001428414	0	0	0.000851555	0.025354357	0.021206461	0	0	0.000302165	0.008872651	0.055460938	0	0.000219756	0	0.000192287	0.000302165	0	0.000714207	0.001263597	0	0	0	0	0.021673442	0	0	0.000219756	0	0.010795517	0	0.000659268	0	0	0.000879024	0.056834414	0.005631249	0	0.000412043	0.000357104	0	0	0.012223931	0.001455884	0.000412043	0.002884298	0	0	0.000109878	0.002966707	0.004642347	0	0	0.001565762	0.000274695	0	0.000466982	0	0	0	0.000906494	0	0	8.24E-05	0	0	0	0.000164817	0	0	0	8.24E-05	5.49E-05	0	0	0	0.000247226	0.000192287	0.000384573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357104	0.000164817	0	0	0	0	0	0	0	5.49E-05	0	0	0	8.24E-05	0	0	0	0	0	0	0.000219756	0	0	0	0	0	0.000879024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0.657973033	5.194577188	5.76406371	20-85
461	66-85_173	0.007655476	0.040253883	0.061828406	0.003702466	0.088385947	0.003869495	0.008685485	0.003785981	0.005456266	0.000668114	0.011079561	0.000862981	0.0005846	0.004704638	0	0.005678971	0.002282724	0.086465119	0.083068871	0.005122209	0.000640276	0.005150047	0.001085686	0.001030009	0.058181616	0.004287066	0.0081844	0.038026836	0	0.025276989	0.0035076	0	0.080981014	0.001197038	0.002672457	0	0.026000779	0.016285285	0.001531095	0.002199209	0	0.000807305	0	0.017148266	0.001252714	0	0.001976505	0	0.000250543	0.000640276	0.003702466	0.000612438	0.000306219	0	0.000417571	0.024748065	0.007321419	0.000695952	0.000250543	0.000556762	0	0	0	0	0	0.000306219	0.000501086	0	0	0.030900284	0	0	0	0.000250543	0.01475419	0.000640276	0	0.000445409	0	0.002143533	0.002755971	0.000835143	0.016702856	0.003591114	0.000556762	0	0	0.029007294	0.016953399	0	0	0	0	0.000974333	0.000222705	0.002394076	0	0.000306219	0.001030009	0	0	0.000250543	0	0.000334057	0.000222705	0.000751629	0	0	0	0	0	0.001252714	0.000779467	0	0.000612438	0	0	0.000111352	0.000918657	0	0	0	0	0.000389733	0	0	0	0	0.00013919	0	0	0.00013919	0.004203552	0.001141362	0	0.000167029	0	0	0	0	0	0.000361895	0	0	0	0	0	0	8.35E-05	0.000306219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167029	0	0.001030009	0	0	0	0	0.000528924	0	0	0	0	0	0	0	0	0.001948667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.1538462	0.77784649	6.400757739	2.969381185	20-85
462	66-85_172	0.005147807	0.003745606	0.291043199	0.030906053	0.14813392	0.002631528	0.013003976	0.001190911	0.014828759	0	0.000902787	0.00207449	0.000537831	0.000614664	0.000172874	0.011620983	0.003515107	0.092833407	0.034670867	0.003534316	9.60E-05	0.010852654	0.001651908	0.000230499	0.080098346	0.001824782	0.025354872	0.002439446	0	0.015155299	0.002055281	0.001613492	0	0	0.000422581	0	0.044274985	0.0032654	0.000364956	0.012619811	0.001728741	0.000537831	0	0.003361441	0.010679779	7.68E-05	0.000595455	7.68E-05	0	0	0.000460998	0.000499414	0.001114078	0.000710705	0.000192082	0.002862027	0.001498242	0.000614664	0.00065308	0	0	0	0	0.000441789	0	0.001210119	0	0	9.60E-05	0.004955725	9.60E-05	0.008989455	0	9.60E-05	0.002573904	0.000403373	3.84E-05	3.84E-05	0	3.84E-05	0.014771134	0	0.000441789	0.019016154	0.001056453	0	0.000307332	0.000499414	0.003323025	0.000441789	0.000518622	0	0	0.000345748	0.000749121	0.000595455	0	0	0.000134458	5.76E-05	0.000115249	0	0.000268915	0.000115249	0	0.000595455	5.76E-05	0	0	0	0	0	0.000230499	0.000825954	0.000614664	0	0	0	0	0	0	0	0	0.000134458	0	0	0	0	0	0.001171702	0	0	0	0.003150151	0	0	0	0	0	0	0.000115249	0	0	0	0	0	0	0	0	0	0.00065308	0	0	0.000172874	0	9.60E-05	0.000211291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000480206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.0714286	0.633127047	5.032326275	5.350234115	20-85
463	66-85_171	0.115916409	0.001388977	0.115727003	0.09508176	0.016667719	0.054043816	0.038765074	0	0	0.000505082	0	0.000820759	0.136435381	0	0.000694488	0.000631353	0.013384683	0.004861418	0.001136435	0.011616895	0.013005872	0.000315676	0.019256266	0.000947029	0.008144454	0.00309363	0.002841088	0.001452112	0.001388977	0.000631353	0.130879475	0	0.085864007	0	0	0	0.001262706	0.000378812	0	0	0.001136435	0	0	0.002272871	0.000441947	0	0	0	0.000694488	0	0.005619042	0.0021466	0.004608877	0.005113959	0	0.001515247	0.003346171	0	0	0	0	0	0	0	0.024622767	0.000883894	0.000126271	0	0	0.003914389	0	0.02001389	0	0	0.0032199	0	0	0.001452112	0	0	0	0.001199571	0	0	0.0021466	0.000568218	0	0.000694488	0	0	0.002462277	0.010417324	0	0	0.003472441	0	0.001136435	0	0	0	0	0	0	0	0	0.000252541	0	0	0	0	0	0	0	0	0	0	0	6.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189406	0	0	0	0	0	0	0.000694488	0	0	0	0	0	0	0.003661847	0.000820759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126271	0.000189406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126271	0	0	0	0	0	0	167.8	0.674683395	4.975816643	7.332611177	20-85
464	66-85_170	0.042876445	0.182344993	0.051733974	0.002942501	0.006785768	0.000390332	0.142531151	0.007236151	0.034379222	0.001351148	0.000360306	0.001801531	0.001621378	0.006725717	0.000240204	0.009127759	0.018075364	0.026182255	0.05062303	0.004593905	0.002942501	0.001921633	0.002462093	0	0.055126858	0.017084522	0.002402042	0.00429365	0.00027023	0.026722714	0.010629035	0.001621378	0.012730821	0.000180153	0.003092629	0	0.019426513	0.010028524	0.001891608	0.021077916	0	0	0	0.001381174	0.00060051	0.001561327	0.000120102	0	0	0.002071761	0	0	0	0.000210179	0.000660561	0.001591353	0	0	0.000900766	0	0	0.001681429	0	0	0	0.001561327	0	0	0	0.003783216	0	0.003963369	0	0.000570485	0.002462093	0	0	0.00087074	0.003392884	0.010568984	0.024050443	0.000450383	0.017174598	0.006575589	0.000900766	0	0.000750638	0.000450383	0.00027023	0	0.000630536	0.005104339	0.065966071	0.000450383	0.000360306	0	0	0.001381174	0.007086023	0	0.000690587	0	0	0	9.01E-05	0.000480408	0	0	0	0	0	0	0.000450383	0.000300255	0.000450383	0	0.000330281	0	0	0	0	0	0	0	0	0.000210179	0	0.000570485	0	0	0	0.000120102	0.005134364	0	0	0	0	0	0	6.01E-05	0.000390332	0	0	0	0.004413752	0	0	0.000180153	0	0	0	0	9.01E-05	0.000180153	0	0.000120102	0	9.01E-05	0	0	0	0	0	0	0	0	0	0	0	0.001050893	0	0	0	0	0	0	0	0	0	0	0.001080919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087074	0	0	0	0	0	0	0	238.1666667	0.762085656	6.016527372	2.132735487	20-85
465	66-85_169	0.008906287	0.000840711	0.014055645	0.011927594	0.001839056	0.000367811	0.001208523	0.000341539	0.002259412	0.003914563	0.00023645	0	0.003362846	0	0	0	0.001077162	0.000131361	0	0	0.001576334	0	0	0	0	0	0	0	0.000446628	0	0.000630534	0.001234795	0.266374169	0	0	0	0	0	0	0	0.001576334	0	0	0	0	0	0	0	0.000210178	0.000183906	0.116359719	0	0	0.001970417	7.88E-05	0.000131361	0.009720726	0	0	0	0	0	0	0	0	0.002811129	0	0	0	0.000105089	0	0	0	0	0.496834196	0	0.004045924	0.000157633	0	0	0	0	0	0	0.000210178	0.008065575	0	0	7.88E-05	0	0.01376665	0	0.000893256	0	0.000525445	0	0	0	0	0	0	0	0	0	7.88E-05	0	0	0	0	0.004860363	0	0	0	0	0	0	0.002259412	0	0	0	0	0	0	0	0	0	0.000210178	0	0	0	7.88E-05	0	0	0.000998345	0	0	0	0	0	0	0.000394083	0	0	0	0	0	0	0	0	0	0.000420356	0.000131361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0.476247551	3.277841894	7.368069877	20-85
466	66-85_168	0.003888414	0.076383775	0.006215571	0.003770584	0.101687925	0.000441865	0.007099302	0.005950452	0.007600082	8.84E-05	0.017085457	0.000265119	0.000412408	0.018234306	0.001826376	0.004241907	0.000795357	0.049076502	0.04082835	0	0	0.006186114	0.000441865	0.001796919	0.022034348	0.003387634	0.078710932	0.014139688	0	0.005626418	0.004212449	0.014316434	0	0.004683772	0.00126668	0.001178307	0.026040593	0.007747371	0.01793973	0.00279848	0.000294577	0.000441865	0.003829499	0.166936695	0.004654314	0.010604766	0.000618611	0.001060477	0	0.062538663	0.007158217	0.00038295	0	0	0	0.016908711	0	0.009367544	0.000324035	0.000441865	0	0	0.000913188	0.001738003	0.000736442	0.000265119	0	0	0	0.007570625	0	0.000294577	0.000441865	0.001855834	0.004212449	0	0	0	0.000913188	0.004359737	0.003269803	0	0	0.006068283	0	0	0	0.000913188	0	0	0	0.000913188	0	0.001355053	0	0.058296757	0	0	0.00126668	0	8.84E-05	0	0.003210888	5.89E-05	0	0.000206204	0	0	0.001384511	0	0	0	0.003004684	0.000294577	0	0	0	5.89E-05	0	0	0.000265119	0	0	0	0	0	0	0	0	0.002533361	0	0	0	0	0	0.000235661	0	0	0	0	0	0	0	0	0	0	0	0	5.89E-05	0	0	0	0	0	0	0	0.000324035	0	0.00126668	0	0	0.000324035	0	8.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.3636364	0.830993518	6.716213464	1.281426626	20-85
467	66-85_167	0.133781616	0.025202358	0.033963693	0.055200014	0.010221557	0.023543834	0.070541364	0.006742262	0.000468713	0.003966036	0.022317968	0.000270412	0.028519407	0.014241676	0.000811235	0.123217537	0.005083737	0.00014422	0.000973482	0	0.015431487	0.002776225	0.026085702	0.001532332	0	0.00717492	0.003695625	0.000558851	0.000306466	0.000739125	0.002019073	0	0.006111301	0.020857745	0.000955454	0.011267149	0	0	0.000198302	0.006003137	0.003425213	0.005985109	0.000180274	0.009933118	0.000378576	0.000198302	0.004705161	0.000648988	0	0.001802744	0	0	0	0.000108165	0.003407186	0.002992555	0.027942529	0	0	0	0.000234357	0.000973482	0	0.000126192	0	0	0.001838799	0	0.002523841	0	0	0.002902417	0	0	0.003605488	0.000342521	0	0	0.012925673	0	0.066503218	0.010600133	0	0.000288439	0	0	0.000198302	0	0.002848335	0	0.000396604	0	0	5.41E-05	0.000432659	0	0	0	0	0	0	0.000739125	0	0.000612933	0	0	0	0.000414631	0	0	0	0.000162247	0	0	0	0.001081646	0	0	0	5.41E-05	0.000576878	0	0	0	0	5.41E-05	0	0	0	0	0	0	3.61E-05	0.000162247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001297976	0	0	0	0	9.01E-05	0	0	0	0	0	0.003226911	0.001009537	0	3.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252384	0	0	0	0	0	7.21E-05	0	0	0	0	0	0	5.41E-05	0	0	0	0	0.123145427	0	0	0.000252384	0	0	0	0	0	268.84	0.728826165	5.878776849	3.624520539	20-85
